Data Medicao;Hora Medicao;VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2006-04-11;0500;258;3,5;1,5;
2006-04-11;0600;265;4,3;1,7;
2006-04-11;0700;251;4;1,8;
2006-04-11;0800;287;3,2;2,3;
2006-04-11;0900;273;3,3;1,2;
2006-04-11;1000;232;2,9;1;
2006-04-11;1100;247;4;2,4;
2006-04-11;1200;234;5,8;3,6;
2006-04-11;1300;248;6,3;2,7;
2006-04-11;1400;242;6,8;3,6;
2006-04-11;1500;257;6,8;3;
2006-04-11;1600;256;8,3;3,8;
2006-04-11;1700;264;8,9;3,7;
2006-04-11;1800;251;9,5;5,2;
2006-04-11;1900;256;9,2;4,1;
2006-04-11;2000;261;7,9;2,9;
2006-04-11;2100;264;6,2;2,5;
2006-04-11;2200;294;4,9;1,9;
2006-04-11;2300;277;4,1;0;
2006-04-12;0000;206;3,3;,7;
2006-04-12;0100;38;1,9;0;
2006-04-12;0200;37;0;0;
2006-04-12;0300;null;null;null;
2006-04-12;0400;59;0;0;
2006-04-12;0500;330;0;0;
2006-04-12;0600;246;0;0;
2006-04-12;0700;155;0;0;
2006-04-12;0800;38;0;0;
2006-04-12;0900;92;0;0;
2006-04-12;1000;113;0;0;
2006-04-12;1100;185;2,3;,9;
2006-04-12;1200;232;4;2,2;
2006-04-12;1300;223;5;2,5;
2006-04-12;1400;244;5,7;2,8;
2006-04-12;1500;255;5,8;3,6;
2006-04-12;1600;250;7,2;3,7;
2006-04-12;1700;245;7,6;3,3;
2006-04-12;1800;251;7,9;3,3;
2006-04-12;1900;256;8,1;3,9;
2006-04-12;2000;253;7,1;3,6;
2006-04-12;2100;229;6,4;2,2;
2006-04-12;2200;222;3,9;1,7;
2006-04-12;2300;225;2,9;1,2;
2006-04-13;0000;116;2,7;1,6;
2006-04-13;0100;100;2,3;0;
2006-04-13;0200;154;1,2;0;
2006-04-13;0300;101;2,9;1,4;
2006-04-13;0400;301;2;0;
2006-04-13;0500;60;1,4;0;
2006-04-13;0600;87;0;0;
2006-04-13;0700;70;2,1;,8;
2006-04-13;0800;75;1,7;,7;
2006-04-13;0900;103;1,9;0;
2006-04-13;1000;78;1,7;1;
2006-04-13;1100;61;2,2;1,2;
2006-04-13;1200;85;2,1;,9;
2006-04-13;1300;92;3,5;1,4;
2006-04-13;1400;27;4,4;1;
2006-04-13;1500;315;5,1;2,1;
2006-04-13;1600;142;5,7;2;
2006-04-13;1700;322;6,4;3;
2006-04-13;1800;251;6,4;1,4;
2006-04-13;1900;346;4,1;1,6;
2006-04-13;2000;252;4;1,3;
2006-04-13;2100;100;7,7;3,4;
2006-04-13;2200;70;5,7;2,3;
2006-04-13;2300;77;4,5;2,3;
2006-04-14;0000;97;4,5;1,3;
2006-04-14;0100;100;2,9;1,5;
2006-04-14;0200;76;3,3;1,2;
2006-04-14;0300;12;3,8;1,6;
2006-04-14;0400;45;3,2;1,7;
2006-04-14;0500;23;4;2;
2006-04-14;0600;66;4,1;1,8;
2006-04-14;0700;16;3,7;1,3;
2006-04-14;0800;20;4,2;1,5;
2006-04-14;0900;40;3,7;1,1;
2006-04-14;1000;340;2,4;1,2;
2006-04-14;1100;327;4,3;2;
2006-04-14;1200;335;4,3;1,8;
2006-04-14;1300;349;4,3;1,9;
2006-04-14;1400;60;4,2;1,9;
2006-04-14;1500;335;6,6;3,2;
2006-04-14;1600;279;6,1;2,9;
2006-04-14;1700;269;6,2;2,5;
2006-04-14;1800;326;5,8;2,9;
2006-04-14;1900;279;5,4;3;
2006-04-14;2000;232;5,2;1,9;
2006-04-14;2100;209;4,4;,9;
2006-04-14;2200;120;5;2,6;
2006-04-14;2300;117;4,9;2;
2006-04-15;0000;68;3,5;1,7;
2006-04-15;0100;94;2,7;,9;
2006-04-15;0200;103;2,4;1,5;
2006-04-15;0300;121;3;1,8;
2006-04-15;0400;53;3,3;1,6;
2006-04-15;0500;46;2,8;,2;
2006-04-15;0600;321;2,6;1,2;
2006-04-15;0700;196;1,7;0;
2006-04-15;0800;92;0;0;
2006-04-15;0900;180;1,8;,3;
2006-04-15;1000;269;2,4;0;
2006-04-15;1100;24;3,8;1,5;
2006-04-15;1200;355;3,2;1;
2006-04-15;1300;5;2,9;1;
2006-04-15;1400;18;4,3;1,6;
2006-04-15;1500;5;3,6;1,4;
2006-04-15;1600;34;4,1;1,5;
2006-04-15;1700;48;3,5;1,1;
2006-04-15;1800;50;2,7;1,5;
2006-04-15;1900;288;3,3;1,7;
2006-04-15;2000;263;4,6;,9;
2006-04-15;2100;228;2;1,2;
2006-04-15;2200;93;4,5;2;
2006-04-15;2300;100;4,5;1;
2006-04-16;0000;104;3,6;2,3;
2006-04-16;0100;99;4,5;2,5;
2006-04-16;0200;124;5,5;3;
2006-04-16;0300;114;5,8;2,4;
2006-04-16;0400;87;4,9;2,3;
2006-04-16;0500;103;4,6;1,7;
2006-04-16;0600;102;3,4;1,7;
2006-04-16;0700;71;2,8;,2;
2006-04-16;0800;159;2,4;1,1;
2006-04-16;0900;126;3;1,6;
2006-04-16;1000;128;3,6;1,3;
2006-04-16;1100;null;null;null;
2006-04-16;1200;null;null;null;
2006-04-16;1300;null;null;null;
2006-04-16;1400;null;null;null;
2006-04-16;1500;null;null;null;
2006-04-16;1600;null;null;null;
2006-04-16;1700;null;null;null;
2006-04-16;1800;null;null;null;
2006-04-16;1900;null;null;null;
2006-04-16;2000;null;null;null;
2006-04-16;2100;null;null;null;
2006-04-16;2200;null;null;null;
2006-04-16;2300;null;null;null;
2006-04-17;0000;null;null;null;
2006-04-17;0100;null;null;null;
2006-04-17;0200;null;null;null;
2006-04-17;0300;null;null;null;
2006-04-17;0400;null;null;null;
2006-04-17;0500;null;null;null;
2006-04-17;0600;null;null;null;
2006-04-17;0700;null;null;null;
2006-04-17;0800;null;null;null;
2006-04-17;0900;null;null;null;
2006-04-17;1000;null;null;null;
2006-04-17;1100;null;null;null;
2006-04-17;1200;null;null;null;
2006-04-17;1300;null;null;null;
2006-04-17;1400;null;null;null;
2006-04-17;1500;null;null;null;
2006-04-17;1600;null;null;null;
2006-04-17;1700;null;null;null;
2006-04-17;1800;null;null;null;
2006-04-17;1900;null;null;null;
2006-04-17;2000;105;5,8;2,5;
2006-04-17;2100;103;5,7;2,6;
2006-04-17;2200;97;6,3;3,4;
2006-04-17;2300;82;6,3;2,4;
2006-04-18;0000;86;5,2;2,5;
2006-04-18;0100;79;5,1;2,9;
2006-04-18;0200;103;5;2,3;
2006-04-18;0300;105;4;2,3;
2006-04-18;0400;102;3,9;1,5;
2006-04-18;0500;101;3,9;1,6;
2006-04-18;0600;114;3,1;1,3;
2006-04-18;0700;178;2,1;,3;
2006-04-18;0800;127;2,4;1,3;
2006-04-18;0900;111;2,8;1,3;
2006-04-18;1000;119;2,4;1,3;
2006-04-18;1100;120;4,4;2,5;
2006-04-18;1200;120;5,7;3,2;
2006-04-18;1300;90;6;3,3;
2006-04-18;1400;89;5,9;3,4;
2006-04-18;1500;110;6,8;3,1;
2006-04-18;1600;101;6,8;3,2;
2006-04-18;1700;112;7,5;3,2;
2006-04-18;1800;111;6,7;4,3;
2006-04-18;1900;94;9,4;3,6;
2006-04-18;2000;110;7,1;3,5;
2006-04-18;2100;99;6,4;2,7;
2006-04-18;2200;106;5,8;2,4;
2006-04-18;2300;99;4;2,4;
2006-04-19;0000;106;4,4;1,7;
2006-04-19;0100;118;4,2;2,1;
2006-04-19;0200;114;4,4;2,3;
2006-04-19;0300;102;4;1,7;
2006-04-19;0400;118;3,7;1,4;
2006-04-19;0500;112;2,6;1,3;
2006-04-19;0600;100;2,9;1,6;
2006-04-19;0700;111;3,4;1,3;
2006-04-19;0800;120;3,7;1,8;
2006-04-19;0900;117;4,1;2,1;
2006-04-19;1000;111;4,8;1,9;
2006-04-19;1100;94;4;1,9;
2006-04-19;1200;103;5,2;2,9;
2006-04-19;1300;106;8;3,7;
2006-04-19;1400;75;8;4,2;
2006-04-19;1500;75;8,5;4,9;
2006-04-19;1600;97;8,5;3,5;
2006-04-19;1700;80;7,5;3,8;
2006-04-19;1800;94;7,6;3,5;
2006-04-19;1900;98;7,6;3,6;
2006-04-19;2000;99;7,6;3,9;
2006-04-19;2100;91;7,6;2,6;
2006-04-19;2200;99;5,8;2;
2006-04-19;2300;101;4,5;2,2;
2006-04-20;0000;105;4,8;2,3;
2006-04-20;0100;116;5,1;2;
2006-04-20;0200;116;5,3;3,1;
2006-04-20;0300;114;5,3;2,9;
2006-04-20;0400;94;6,4;2,2;
2006-04-20;0500;96;4,4;1,5;
2006-04-20;0600;24;2,9;1,3;
2006-04-20;0700;73;3,6;1,5;
2006-04-20;0800;52;4,1;2,1;
2006-04-20;0900;49;3,7;1,4;
2006-04-20;1000;61;2,1;,8;
2006-04-20;1100;54;3,2;1,8;
2006-04-20;1200;42;4,1;2,2;
2006-04-20;1300;46;5,7;2,6;
2006-04-20;1400;61;7,6;3,2;
2006-04-20;1500;71;7,1;3,9;
2006-04-20;1600;52;7,7;3,2;
2006-04-20;1700;86;7;3,1;
2006-04-20;1800;60;6,5;3,1;
2006-04-20;1900;84;6,9;3,2;
2006-04-20;2000;97;6,8;3;
2006-04-20;2100;74;5,8;3,2;
2006-04-20;2200;80;5,4;2,9;
2006-04-20;2300;64;4,9;2,2;
2006-04-21;0000;57;3,9;1,9;
2006-04-21;0100;26;3,8;1,9;
2006-04-21;0200;43;3,9;1,5;
2006-04-21;0300;59;4,1;2,3;
2006-04-21;0400;49;4,3;2,1;
2006-04-21;0500;8;4,6;1,9;
2006-04-21;0600;355;3,7;1,4;
2006-04-21;0700;329;4,2;2,2;
2006-04-21;0800;316;6,3;2,5;
2006-04-21;0900;322;5,6;1,1;
2006-04-21;1000;61;2,3;1,1;
2006-04-21;1100;335;4,3;2,5;
2006-04-21;1200;288;4,9;1,9;
2006-04-21;1300;305;7;4,4;
2006-04-21;1400;284;10,4;5,1;
2006-04-21;1500;295;10,8;5,6;
2006-04-21;1600;278;9,9;4,9;
2006-04-21;1700;273;9,6;3,7;
2006-04-21;1800;291;8,3;4,4;
2006-04-21;1900;294;11,2;5,6;
2006-04-21;2000;302;11,2;3,8;
2006-04-21;2100;287;8,3;4,8;
2006-04-21;2200;266;8,5;3,2;
2006-04-21;2300;283;9,3;4,1;
2006-04-22;0000;281;8,9;4,1;
2006-04-22;0100;277;8,2;3,7;
2006-04-22;0200;262;7,3;2,8;
2006-04-22;0300;254;6,7;2,5;
2006-04-22;0400;246;6,8;2,7;
2006-04-22;0500;244;5,5;2,2;
2006-04-22;0600;236;5,6;2,4;
2006-04-22;0700;270;4,8;2,2;
2006-04-22;0800;229;3,7;2,5;
2006-04-22;0900;233;4,1;1,9;
2006-04-22;1000;230;4,1;2,1;
2006-04-22;1100;297;3,7;2,1;
2006-04-22;1200;252;4,3;2,1;
2006-04-22;1300;264;4,3;2,1;
2006-04-22;1400;251;6;3,2;
2006-04-22;1500;232;6,7;3,3;
2006-04-22;1600;247;7,6;4,2;
2006-04-22;1700;251;9,4;4,2;
2006-04-22;1800;236;8,2;4,2;
2006-04-22;1900;245;8;3,9;
2006-04-22;2000;231;7,4;3;
2006-04-22;2100;254;6;1,9;
2006-04-22;2200;284;3,6;0;
2006-04-22;2300;200;0;0;
2006-04-23;0000;359;0;0;
2006-04-23;0100;97;0;0;
2006-04-23;0200;85;2,5;1,5;
2006-04-23;0300;164;2,5;,1;
2006-04-23;0400;359;1,4;0;
2006-04-23;0500;245;2,1;0;
2006-04-23;0600;122;0;0;
2006-04-23;0700;67;0;0;
2006-04-23;0800;69;0;0;
2006-04-23;0900;37;2;1,4;
2006-04-23;1000;87;2;1,4;
2006-04-23;1100;179;1,6;0;
2006-04-23;1200;244;2,2;,9;
2006-04-23;1300;258;4,7;2,7;
2006-04-23;1400;247;6,7;3,6;
2006-04-23;1500;267;7;4,3;
2006-04-23;1600;260;7,7;4,2;
2006-04-23;1700;241;8,4;4;
2006-04-23;1800;240;9,7;3,5;
2006-04-23;1900;233;8,4;4,5;
2006-04-23;2000;234;8,4;4,2;
2006-04-23;2100;259;7,5;1,6;
2006-04-23;2200;244;2,7;1;
2006-04-23;2300;285;1,4;0;
2006-04-24;0000;176;0;0;
2006-04-24;0100;92;2,8;1,3;
2006-04-24;0200;259;4,2;,5;
2006-04-24;0300;10;4,3;,1;
2006-04-24;0400;78;2,6;1,9;
2006-04-24;0500;56;2,6;,2;
2006-04-24;0600;20;2,6;1,4;
2006-04-24;0700;81;2,6;1,7;
2006-04-24;0800;57;2,3;1,5;
2006-04-24;0900;81;2,4;1,1;
2006-04-24;1000;54;2,6;1,2;
2006-04-24;1100;39;3,2;1,3;
2006-04-24;1200;51;4,1;2;
2006-04-24;1300;35;3,8;1,2;
2006-04-24;1400;19;4,4;2,1;
2006-04-24;1500;32;4,4;1,3;
2006-04-24;1600;348;4,4;2,1;
2006-04-24;1700;296;6,3;2,3;
2006-04-24;1800;328;7,3;2,4;
2006-04-24;1900;316;5,4;2,6;
2006-04-24;2000;270;4,9;,7;
2006-04-24;2100;120;5,7;2,8;
2006-04-24;2200;101;5,4;2,4;
2006-04-24;2300;105;3,8;2,1;
2006-04-25;0000;116;2,9;1,4;
2006-04-25;0100;49;3;1,6;
2006-04-25;0200;74;4,9;2,5;
2006-04-25;0300;66;5,1;2,9;
2006-04-25;0400;90;4,9;1,9;
2006-04-25;0500;65;3,8;2;
2006-04-25;0600;91;4,1;1,7;
2006-04-25;0700;49;3,2;1,5;
2006-04-25;0800;50;4,1;2,1;
2006-04-25;0900;43;3,7;1,8;
2006-04-25;1000;36;4,4;2,7;
2006-04-25;1100;350;4,6;1,8;
2006-04-25;1200;348;3,9;1,4;
2006-04-25;1300;360;4,6;2,2;
2006-04-25;1400;4;5,8;2,5;
2006-04-25;1500;292;5,8;1,7;
2006-04-25;1600;289;6,3;3,1;
2006-04-25;1700;319;8,5;3,6;
2006-04-25;1800;315;8,1;3,2;
2006-04-25;1900;301;7,5;4;
2006-04-25;2000;270;6,9;1,9;
2006-04-25;2100;257;3,7;,6;
2006-04-25;2200;314;2,8;1,8;
2006-04-25;2300;289;3;1,6;
2006-04-26;0000;174;2,5;,7;
2006-04-26;0100;26;2,2;1,2;
2006-04-26;0200;31;2,7;1,2;
2006-04-26;0300;305;4;1,7;
2006-04-26;0400;244;7,8;2,4;
2006-04-26;0500;243;4,4;2,2;
2006-04-26;0600;281;3,5;1,7;
2006-04-26;0700;78;2,5;,4;
2006-04-26;0800;354;2,1;1,2;
2006-04-26;0900;168;1,7;,1;
2006-04-26;1000;233;2,2;1,2;
2006-04-26;1100;279;2,8;1,5;
2006-04-26;1200;259;6,6;3,5;
2006-04-26;1300;231;8,4;4,1;
2006-04-26;1400;239;8,8;4,2;
2006-04-26;1500;243;7,5;4,1;
2006-04-26;1600;218;7,7;3,4;
2006-04-26;1700;229;7,3;3,8;
2006-04-26;1800;230;8,5;3,3;
2006-04-26;1900;251;7,3;3,3;
2006-04-26;2000;256;8,5;3;
2006-04-26;2100;218;6,2;2,3;
2006-04-26;2200;171;4,4;1,1;
2006-04-26;2300;113;5,2;3,2;
2006-04-27;0000;116;5,2;1,8;
2006-04-27;0100;100;4,8;2,7;
2006-04-27;0200;98;4,8;1,5;
2006-04-27;0300;69;3;1,4;
2006-04-27;0400;88;4,1;2;
2006-04-27;0500;79;3,9;1,6;
2006-04-27;0600;63;4,7;2,1;
2006-04-27;0700;71;4;2,4;
2006-04-27;0800;60;4;1,8;
2006-04-27;0900;42;3,8;2,1;
2006-04-27;1000;123;3,5;,8;
2006-04-27;1100;133;2,9;1;
2006-04-27;1200;82;3,2;1,7;
2006-04-27;1300;43;4,2;1;
2006-04-27;1400;355;3,7;2,3;
2006-04-27;1500;95;3,8;1,5;
2006-04-27;1600;161;3,7;1,8;
2006-04-27;1700;282;4,6;2,2;
2006-04-27;1800;214;4,6;1,5;
2006-04-27;1900;201;4,3;2,2;
2006-04-27;2000;97;6,5;3,1;
2006-04-27;2100;95;5,4;2,6;
2006-04-27;2200;97;4,7;2,4;
2006-04-27;2300;73;4,8;2,1;
2006-04-28;0000;104;4,1;1,8;
2006-04-28;0100;109;4,1;1,9;
2006-04-28;0200;72;4,1;1,7;
2006-04-28;0300;73;3,8;1,9;
2006-04-28;0400;47;4,9;1,4;
2006-04-28;0500;115;2,1;,1;
2006-04-28;0600;90;3,4;1,9;
2006-04-28;0700;98;3,5;1,3;
2006-04-28;0800;123;2,7;1;
2006-04-28;0900;111;2,6;,3;
2006-04-28;1000;113;1,7;,9;
2006-04-28;1100;66;2,5;1,4;
2006-04-28;1200;94;3,3;1,7;
2006-04-28;1300;107;4,6;2,3;
2006-04-28;1400;99;5,2;2,6;
2006-04-28;1500;85;6;2,9;
2006-04-28;1600;43;6,5;3,1;
2006-04-28;1700;69;6,5;3,4;
2006-04-28;1800;38;6,2;3,1;
2006-04-28;1900;53;6,2;3,1;
2006-04-28;2000;93;6,6;3,5;
2006-04-28;2100;87;6,6;2,5;
2006-04-28;2200;76;5,5;3,1;
2006-04-28;2300;94;4,8;1,5;
2006-04-29;0000;83;3,4;2;
2006-04-29;0100;76;3,4;1,7;
2006-04-29;0200;49;2,9;1,4;
2006-04-29;0300;113;3,5;1,6;
2006-04-29;0400;102;4,1;1,4;
2006-04-29;0500;62;4,9;2,3;
2006-04-29;0600;53;4,1;1,7;
2006-04-29;0700;54;3,8;1,9;
2006-04-29;0800;70;2,8;,5;
2006-04-29;0900;47;2,2;1,3;
2006-04-29;1000;45;2,2;1,2;
2006-04-29;1100;10;2,7;1,2;
2006-04-29;1200;47;3,7;2,5;
2006-04-29;1300;39;4,5;2,1;
2006-04-29;1400;39;5,4;2,4;
2006-04-29;1500;40;6,2;2,8;
2006-04-29;1600;15;4,9;1,5;
2006-04-29;1700;347;4,6;1,8;
2006-04-29;1800;281;4,8;2;
2006-04-29;1900;314;4,8;2,7;
2006-04-29;2000;304;5,6;2,2;
2006-04-29;2100;315;5;2,4;
2006-04-29;2200;324;3,8;2,5;
2006-04-29;2300;173;3,8;2;
2006-04-30;0000;84;3,5;1,3;
2006-04-30;0100;59;2,4;1;
2006-04-30;0200;52;2,5;1,6;
2006-04-30;0300;75;2,6;1,1;
2006-04-30;0400;94;2,5;1,1;
2006-04-30;0500;141;1,5;,3;
2006-04-30;0600;94;1;0;
2006-04-30;0700;85;1,5;1;
2006-04-30;0800;83;1,8;1,2;
2006-04-30;0900;69;1,8;,6;
2006-04-30;1000;97;1,6;,3;
2006-04-30;1100;111;1,8;0;
2006-04-30;1200;257;1,9;1;
2006-04-30;1300;265;4,6;2,8;
2006-04-30;1400;307;4,6;2,2;
2006-04-30;1500;270;5,6;2,5;
2006-04-30;1600;246;5,5;2,7;
2006-04-30;1700;256;5,8;3;
2006-04-30;1800;237;6,8;3,1;
2006-04-30;1900;216;6,9;2,9;
2006-04-30;2000;232;7,4;2,7;
2006-04-30;2100;220;5,3;2;
2006-04-30;2200;217;4,1;,9;
2006-04-30;2300;280;1,8;,4;
2006-05-01;0000;70;2;1,1;
2006-05-01;0100;55;2,8;2,1;
2006-05-01;0200;89;2,6;1,2;
2006-05-01;0300;81;1,9;,2;
2006-05-01;0400;252;1,5;,4;
2006-05-01;0500;232;2,5;,7;
2006-05-01;0600;112;3,5;1,5;
2006-05-01;0700;264;2,4;0;
2006-05-01;0800;199;2,1;,3;
2006-05-01;0900;133;2,8;0;
2006-05-01;1000;172;2;,7;
2006-05-01;1100;51;2,8;1,8;
2006-05-01;1200;7;2,8;1,3;
2006-05-01;1300;8;5,2;2,5;
2006-05-01;1400;1;4,7;2,5;
2006-05-01;1500;337;5,7;3,2;
2006-05-01;1600;297;8,5;4,4;
2006-05-01;1700;293;8,7;4,3;
2006-05-01;1800;276;8,2;3,9;
2006-05-01;1900;279;7,1;3,5;
2006-05-01;2000;260;7,8;2,8;
2006-05-01;2100;242;5,6;1,7;
2006-05-01;2200;242;5,2;2,8;
2006-05-01;2300;185;5,7;1,1;
2006-05-02;0000;229;4,5;1,9;
2006-05-02;0100;227;6,5;2,8;
2006-05-02;0200;229;7,8;3,8;
2006-05-02;0300;240;7,8;3,1;
2006-05-02;0400;232;5,5;3,1;
2006-05-02;0500;228;6,5;3,7;
2006-05-02;0600;236;6,5;2,8;
2006-05-02;0700;232;5,3;3,2;
2006-05-02;0800;230;7,1;3,6;
2006-05-02;0900;243;5,6;2,9;
2006-05-02;1000;239;5,6;2,4;
2006-05-02;1100;227;6,8;4,7;
2006-05-02;1200;246;7,6;3,8;
2006-05-02;1300;242;7,2;3,8;
2006-05-02;1400;269;6,7;3,1;
2006-05-02;1500;277;7,8;4,4;
2006-05-02;1600;258;9,7;4,9;
2006-05-02;1700;242;8,6;4,7;
2006-05-02;1800;256;10,3;4,6;
2006-05-02;1900;null;null;null;
2006-05-02;2000;251;10,4;4,9;
2006-05-02;2100;233;10,4;3,7;
2006-05-02;2200;230;6,8;3;
2006-05-02;2300;225;6,3;2,8;
2006-05-03;0000;224;7,1;4,1;
2006-05-03;0100;226;8,6;4,9;
2006-05-03;0200;233;8,6;2,8;
2006-05-03;0300;239;7,1;3;
2006-05-03;0400;241;5,3;2,8;
2006-05-03;0500;null;null;null;
2006-05-03;0600;null;null;null;
2006-05-03;0700;null;null;null;
2006-05-03;0800;255;5,7;2,9;
2006-05-03;0900;246;5,2;1,4;
2006-05-03;1000;245;4,7;2,7;
2006-05-03;1100;229;7,6;4,3;
2006-05-03;1200;225;8,5;3,8;
2006-05-03;1300;229;8,9;3,6;
2006-05-03;1400;240;7,6;4,1;
2006-05-03;1500;230;7,5;3,9;
2006-05-03;1600;246;7,8;3,2;
2006-05-03;1700;241;7,9;3,5;
2006-05-03;1800;244;8,4;4;
2006-05-03;1900;258;6,9;3,7;
2006-05-03;2000;230;7;3,7;
2006-05-03;2100;219;6,5;2,5;
2006-05-03;2200;209;7,9;3,8;
2006-05-03;2300;221;7;2,7;
2006-05-04;0000;227;5,5;2;
2006-05-04;0100;229;3,5;2;
2006-05-04;0200;234;5;2,1;
2006-05-04;0300;237;3,7;2;
2006-05-04;0400;234;3,8;2;
2006-05-04;0500;227;4,8;2,8;
2006-05-04;0600;255;4,8;1,5;
2006-05-04;0700;233;3,6;2,3;
2006-05-04;0800;250;3,4;1,8;
2006-05-04;0900;null;null;null;
2006-05-04;1000;253;3,1;1,2;
2006-05-04;1100;266;3,1;1,7;
2006-05-04;1200;230;4,7;2,3;
2006-05-04;1300;212;5,5;2,7;
2006-05-04;1400;216;4,9;2,3;
2006-05-04;1500;266;5,9;2,5;
2006-05-04;1600;269;6,2;3,5;
2006-05-04;1700;263;6,8;3;
2006-05-04;1800;283;6,7;4;
2006-05-04;1900;238;6,5;2,2;
2006-05-04;2000;272;5,4;3,1;
2006-05-04;2100;252;5,3;1,5;
2006-05-04;2200;214;2,9;0;
2006-05-04;2300;227;2,5;1,1;
2006-05-05;0000;225;2,1;,8;
2006-05-05;0100;159;2,3;1,2;
2006-05-05;0200;282;2,4;,5;
2006-05-05;0300;45;1,4;,8;
2006-05-05;0400;165;1,3;0;
2006-05-05;0500;136;1,3;,2;
2006-05-05;0600;355;2,8;1,2;
2006-05-05;0700;null;null;null;
2006-05-05;0800;null;null;null;
2006-05-05;0900;null;null;null;
2006-05-05;1000;null;null;null;
2006-05-05;1100;null;null;null;
2006-05-05;1200;null;null;null;
2006-05-05;1300;null;null;null;
2006-05-05;1400;null;null;null;
2006-05-05;1500;null;null;null;
2006-05-05;1600;null;null;null;
2006-05-05;1700;null;null;null;
2006-05-05;1800;null;null;null;
2006-05-05;1900;null;null;null;
2006-05-05;2000;null;null;null;
2006-05-05;2100;null;null;null;
2006-05-05;2200;null;null;null;
2006-05-05;2300;null;null;null;
2006-05-06;0000;null;null;null;
2006-05-06;0100;null;null;null;
2006-05-06;0200;null;null;null;
2006-05-06;0300;null;null;null;
2006-05-06;0400;null;null;null;
2006-05-06;0500;null;null;null;
2006-05-06;0600;null;null;null;
2006-05-06;0700;null;null;null;
2006-05-06;0800;null;null;null;
2006-05-06;0900;null;null;null;
2006-05-06;1000;null;null;null;
2006-05-06;1100;null;null;null;
2006-05-06;1200;null;null;null;
2006-05-06;1300;null;null;null;
2006-05-06;1400;null;null;null;
2006-05-06;1500;null;null;null;
2006-05-06;1600;null;null;null;
2006-05-06;1700;null;null;null;
2006-05-06;1800;null;null;null;
2006-05-06;1900;null;null;null;
2006-05-06;2000;null;null;null;
2006-05-06;2100;null;null;null;
2006-05-06;2200;null;null;null;
2006-05-06;2300;null;null;null;
2006-05-07;0000;95;4,1;1,3;
2006-05-07;0100;81;3,7;2;
2006-05-07;0200;102;3,6;1,4;
2006-05-07;0300;96;2,6;1,7;
2006-05-07;0400;84;2,4;,9;
2006-05-07;0500;120;1,9;,6;
2006-05-07;0600;256;2,1;0;
2006-05-07;0700;63;0;0;
2006-05-07;0800;193;0;0;
2006-05-07;0900;312;1,3;0;
2006-05-07;1000;129;1,4;,2;
2006-05-07;1100;298;1,6;,5;
2006-05-07;1200;136;1,8;,6;
2006-05-07;1300;117;2,8;1,4;
2006-05-07;1400;104;5,7;2,2;
2006-05-07;1500;125;6,2;2,9;
2006-05-07;1600;83;6,2;2,8;
2006-05-07;1700;90;5,2;2,9;
2006-05-07;1800;98;6,4;3,3;
2006-05-07;1900;83;7,5;3,8;
2006-05-07;2000;96;7,4;2,9;
2006-05-07;2100;106;5,2;1,9;
2006-05-07;2200;113;4,3;2,6;
2006-05-07;2300;96;4,3;1,7;
2006-05-08;0000;105;3,3;1,7;
2006-05-08;0100;82;3;1,3;
2006-05-08;0200;122;2;1,2;
2006-05-08;0300;117;1,9;1,1;
2006-05-08;0400;89;1,9;,9;
2006-05-08;0500;184;1,7;1;
2006-05-08;0600;244;1,7;0;
2006-05-08;0700;233;0;0;
2006-05-08;0800;210;1,3;,2;
2006-05-08;0900;226;1,7;0;
2006-05-08;1000;241;1,4;0;
2006-05-08;1100;346;2,2;0;
2006-05-08;1200;126;2,3;1;
2006-05-08;1300;86;4,4;2,5;
2006-05-08;1400;70;5,1;2,1;
2006-05-08;1500;207;4,9;1,2;
2006-05-08;1600;162;3,4;1,7;
2006-05-08;1700;107;5,1;2,9;
2006-05-08;1800;114;5,9;1,8;
2006-05-08;1900;104;7,9;3,3;
2006-05-08;2000;85;5,9;3,3;
2006-05-08;2100;94;6,5;3,2;
2006-05-08;2200;107;5,8;2,8;
2006-05-08;2300;115;5,6;1,9;
2006-05-09;0000;108;4,2;2,3;
2006-05-09;0100;122;5,1;2,8;
2006-05-09;0200;123;5,5;3,1;
2006-05-09;0300;116;5,6;1,5;
2006-05-09;0400;120;3,2;,8;
2006-05-09;0500;117;4,9;2,6;
2006-05-09;0600;73;4,4;,8;
2006-05-09;0700;196;2;,6;
2006-05-09;0800;127;3,4;1,3;
2006-05-09;0900;137;3,4;1,4;
2006-05-09;1000;184;2,6;,7;
2006-05-09;1100;144;4,1;1,6;
2006-05-09;1200;174;4,6;1,9;
2006-05-09;1300;117;5;2,5;
2006-05-09;1400;130;6,2;1,8;
2006-05-09;1500;178;4,4;1,7;
2006-05-09;1600;203;4,6;1,4;
2006-05-09;1700;153;4,6;2,1;
2006-05-09;1800;170;4,8;1,5;
2006-05-09;1900;239;4,1;1,7;
2006-05-09;2000;115;5,3;2;
2006-05-09;2100;101;5,6;2,6;
2006-05-09;2200;90;4,6;2,2;
2006-05-09;2300;100;3,9;1,5;
2006-05-10;0000;86;2,7;1,5;
2006-05-10;0100;140;2,6;,3;
2006-05-10;0200;null;null;null;
2006-05-10;0300;null;null;null;
2006-05-10;0400;null;null;null;
